# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# Research/ArnoldivsPower -f BigArnoldi10.dat -t 10000000 -p -w 20 -b 75 -i 0 -a 1 -I 10 -r  seed = 2797071976
# filename = BigArnoldi10.dat, run = true, power = false, Arnoldi = true, storevectors = 0, raw = false, evectors = 2, evalues = 2, residual = false, arnoldimethod = implicit, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 75, acycles = 200, incycles = 20, active = 1, inactive = 0, Iterations = 10, numValues = 2, relaxed = 0, tracks = 10000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14            15           16            17           18            19           20            21           22            23           24            25           26            27           28            29           30            31           32            33           34           35            36           37           38            39           40            41           42            43           44           45            46           47           48            49           50           
# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-   RAM 0 vEst-0-Real  -| |-   RAM 0 vEst-0-Imag  -| |-   RAM 1 vEst-0-Real  -| |-   RAM 1 vEst-0-Imag  -| |-   RAM 0 mean-0-Real  -| |-   RAM 0 mean-0-Imag  -| |-   RAM 1 mean-0-Real  -| |-   RAM 1 mean-0-Imag  -| |- RAM eValue SD-0-Real -| |- RAM eValue SD-0-Imag -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |- RAM eValue SD-1-Real -| |- RAM eValue SD-1-Imag -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-      FOM-Arnoldi     -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       
   0.13333      0.017742     0             0.13333      0            0             0.13333      -0.051321    0             0.13333      0            0             0.13333      0.017742      0.13333      0             0.13333      -0.051321     0.13333      0             0.13333      0.017742      0.13333      0             0.13333      -0.051321     0.13333      0             1E+08        0             1E+08        0             1E+08        0.98575      0             1E+08        0            0             1E+08        0             1E+08        0             1E+08        0.88855      0             1E+08        0            0             1E+08        0             
   0.4          0.024265     0             0.4          0            0             0.4          -0.071228    0             0.4          0            0             0.4          0.024265      0.4          0             0.4          -0.071228     0.4          0             0.4          0.024265      0.4          0             0.4          -0.071228     0.4          0             
   0.66667      0.030937     0             0.66667      0            0             0.66667      -0.089232    0             0.66667      0            0             0.66667      0.030937      0.66667      0             0.66667      -0.089232     0.66667      0             0.66667      0.030937      0.66667      0             0.66667      -0.089232     0.66667      0             
   0.93333      0.037279     0             0.93333      0            0             0.93333      -0.10444     0             0.93333      0            0             0.93333      0.037279      0.93333      0             0.93333      -0.10444      0.93333      0             0.93333      0.037279      0.93333      0             0.93333      -0.10444      0.93333      0             
   1.2          0.043085     0             1.2          0            0             1.2          -0.11876     0             1.2          0            0             1.2          0.043085      1.2          0             1.2          -0.11876      1.2          0             1.2          0.043085      1.2          0             1.2          -0.11876      1.2          0             
   1.4667       0.049428     0             1.4667       0            0             1.4667       -0.13116     0             1.4667       0            0             1.4667       0.049428      1.4667       0             1.4667       -0.13116      1.4667       0             1.4667       0.049428      1.4667       0             1.4667       -0.13116      1.4667       0             
   1.7333       0.054607     0             1.7333       0            0             1.7333       -0.1415      0             1.7333       0            0             1.7333       0.054607      1.7333       0             1.7333       -0.1415       1.7333       0             1.7333       0.054607      1.7333       0             1.7333       -0.1415       1.7333       0             
   2            0.060417     0             2            0            0             2            -0.14959     0             2            0            0             2            0.060417      2            0             2            -0.14959      2            0             2            0.060417      2            0             2            -0.14959      2            0             
   2.2667       0.065579     0             2.2667       0            0             2.2667       -0.15533     0             2.2667       0            0             2.2667       0.065579      2.2667       0             2.2667       -0.15533      2.2667       0             2.2667       0.065579      2.2667       0             2.2667       -0.15533      2.2667       0             
   2.5333       0.07119      0             2.5333       0            0             2.5333       -0.16063     0             2.5333       0            0             2.5333       0.07119       2.5333       0             2.5333       -0.16063      2.5333       0             2.5333       0.07119       2.5333       0             2.5333       -0.16063      2.5333       0             
   2.8          0.076088     0             2.8          0            0             2.8          -0.16254     0             2.8          0            0             2.8          0.076088      2.8          0             2.8          -0.16254      2.8          0             2.8          0.076088      2.8          0             2.8          -0.16254      2.8          0             
   3.0667       0.081202     0             3.0667       0            0             3.0667       -0.16264     0             3.0667       0            0             3.0667       0.081202      3.0667       0             3.0667       -0.16264      3.0667       0             3.0667       0.081202      3.0667       0             3.0667       -0.16264      3.0667       0             
