# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# Research/ArnoldivsPower -f BigArnoldi76.dat -t 10000000 -p -w 20 -b 75 -i 0 -a 1 -I 10 -r  seed = 1997118250
# filename = BigArnoldi76.dat, run = true, power = false, Arnoldi = true, storevectors = 0, raw = false, evectors = 2, evalues = 2, residual = false, arnoldimethod = implicit, tol = 2.22045e-16, verbose = 2, seed = 0, width = 20, bins = 75, acycles = 200, incycles = 20, active = 1, inactive = 0, Iterations = 10, numValues = 2, relaxed = 0, tracks = 10000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14            15           16            17           18            19           20            21           22            23           24            25           26            27           28            29           30            31           32            33           34           35            36           37           38            39           40            41           42            43           44           45            46           47           48            49           50           
# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-   RAM 0 vEst-0-Real  -| |-   RAM 0 vEst-0-Imag  -| |-   RAM 1 vEst-0-Real  -| |-   RAM 1 vEst-0-Imag  -| |-   RAM 0 mean-0-Real  -| |-   RAM 0 mean-0-Imag  -| |-   RAM 1 mean-0-Real  -| |-   RAM 1 mean-0-Imag  -| |- RAM eValue SD-0-Real -| |- RAM eValue SD-0-Imag -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |- RAM eValue SD-1-Real -| |- RAM eValue SD-1-Imag -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-      FOM-Arnoldi     -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       
   0.13333      -0.017827    0             0.13333      0            0             0.13333      0.049796     0             0.13333      0            0             0.13333      -0.017827     0.13333      0             0.13333      0.049796      0.13333      0             0.13333      -0.017827     0.13333      0             0.13333      0.049796      0.13333      0             1E+08        0             1E+08        0             1E+08        0.98565      0             1E+08        0            0             1E+08        0             1E+08        0             1E+08        0.88881      0             1E+08        0            0             1E+08        0             
   0.4          -0.024959    0             0.4          0            0             0.4          0.068841     0             0.4          0            0             0.4          -0.024959     0.4          0             0.4          0.068841      0.4          0             0.4          -0.024959     0.4          0             0.4          0.068841      0.4          0             
   0.66667      -0.030592    0             0.66667      0            0             0.66667      0.085683     0             0.66667      0            0             0.66667      -0.030592     0.66667      0             0.66667      0.085683      0.66667      0             0.66667      -0.030592     0.66667      0             0.66667      0.085683      0.66667      0             
   0.93333      -0.037455    0             0.93333      0            0             0.93333      0.10039      0             0.93333      0            0             0.93333      -0.037455     0.93333      0             0.93333      0.10039       0.93333      0             0.93333      -0.037455     0.93333      0             0.93333      0.10039       0.93333      0             
   1.2          -0.042927    0             1.2          0            0             1.2          0.11428      0             1.2          0            0             1.2          -0.042927     1.2          0             1.2          0.11428       1.2          0             1.2          -0.042927     1.2          0             1.2          0.11428       1.2          0             
   1.4667       -0.049467    0             1.4667       0            0             1.4667       0.1262       0             1.4667       0            0             1.4667       -0.049467     1.4667       0             1.4667       0.1262        1.4667       0             1.4667       -0.049467     1.4667       0             1.4667       0.1262        1.4667       0             
   1.7333       -0.054903    0             1.7333       0            0             1.7333       0.13595      0             1.7333       0            0             1.7333       -0.054903     1.7333       0             1.7333       0.13595       1.7333       0             1.7333       -0.054903     1.7333       0             1.7333       0.13595       1.7333       0             
   2            -0.060682    0             2            0            0             2            0.1435       0             2            0            0             2            -0.060682     2            0             2            0.1435        2            0             2            -0.060682     2            0             2            0.1435        2            0             
   2.2667       -0.066259    0             2.2667       0            0             2.2667       0.14996      0             2.2667       0            0             2.2667       -0.066259     2.2667       0             2.2667       0.14996       2.2667       0             2.2667       -0.066259     2.2667       0             2.2667       0.14996       2.2667       0             
   2.5333       -0.071868    0             2.5333       0            0             2.5333       0.15429      0             2.5333       0            0             2.5333       -0.071868     2.5333       0             2.5333       0.15429       2.5333       0             2.5333       -0.071868     2.5333       0             2.5333       0.15429       2.5333       0             
   2.8          -0.077406    0             2.8          0            0             2.8          0.15576      0             2.8          0            0             2.8          -0.077406     2.8          0             2.8          0.15576       2.8          0             2.8          -0.077406     2.8          0             2.8          0.15576       2.8          0             
   3.0667       -0.083011    0             3.0667       0            0             3.0667       0.15581      0             3.0667       0            0             3.0667       -0.083011     3.0667       0             3.0667       0.15581       3.0667       0             3.0667       -0.083011     3.0667       0             3.0667       0.15581       3.0667       0             
