# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# Research/ArnoldivsPower -f BigArnoldi.Relaxed30.dat -t 10000000 -p -w 20 -b 75 -i 0 -a 1 -I 10 -x 0.1 -r  seed = 1418485903
# filename = BigArnoldi.Relaxed30.dat, run = true, power = false, Arnoldi = true, storevectors = 0, raw = false, evectors = 2, evalues = 2, residual = false, arnoldimethod = implicit, tol = 2.22045e-16, verbose = 1, seed = 0, width = 20, bins = 75, acycles = 200, incycles = 20, active = 1, inactive = 0, Iterations = 10, numValues = 2, relaxed = 0.1, tracks = 10000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14            15           16            17           18            19           20            21           22            23           24            25           26            27           28            29           30            31           32            33           34           35            36           37           38            39           40            41           42            43           44           45            46           47           48            49           50           
# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-   RAM 0 vEst-0-Real  -| |-   RAM 0 vEst-0-Imag  -| |-   RAM 1 vEst-0-Real  -| |-   RAM 1 vEst-0-Imag  -| |-   RAM 0 mean-0-Real  -| |-   RAM 0 mean-0-Imag  -| |-   RAM 1 mean-0-Real  -| |-   RAM 1 mean-0-Imag  -| |- RAM eValue SD-0-Real -| |- RAM eValue SD-0-Imag -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |- RAM eValue SD-1-Real -| |- RAM eValue SD-1-Imag -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-      FOM-Arnoldi     -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       
   0.13333      0.017781     0             0.13333      -0           0             0.13333      -0.049931    0             0.13333      0            0             0.13333      0.017781      0.13333      -0            0.13333      -0.049931     0.13333      0             0.13333      0.017781      0.13333      -0            0.13333      -0.049931     0.13333      0             3.106E+07    0             3.106E+07    0             3.106E+07    0.98579      0             3.106E+07    -0           0             3.106E+07    0             3.106E+07    0             3.106E+07    0.88853      0             3.106E+07    -0           0             3.106E+07    0             
   0.4          0.024325     0             0.4          -0           0             0.4          -0.070101    0             0.4          0            0             0.4          0.024325      0.4          -0            0.4          -0.070101     0.4          0             0.4          0.024325      0.4          -0            0.4          -0.070101     0.4          0             
   0.66667      0.031134     0             0.66667      -0           0             0.66667      -0.087434    0             0.66667      0            0             0.66667      0.031134      0.66667      -0            0.66667      -0.087434     0.66667      0             0.66667      0.031134      0.66667      -0            0.66667      -0.087434     0.66667      0             
   0.93333      0.037525     0             0.93333      -0           0             0.93333      -0.10179     0             0.93333      0            0             0.93333      0.037525      0.93333      -0            0.93333      -0.10179      0.93333      0             0.93333      0.037525      0.93333      -0            0.93333      -0.10179      0.93333      0             
   1.2          0.043192     0             1.2          -0           0             1.2          -0.1156      0             1.2          0            0             1.2          0.043192      1.2          -0            1.2          -0.1156       1.2          0             1.2          0.043192      1.2          -0            1.2          -0.1156       1.2          0             
   1.4667       0.049263     0             1.4667       -0           0             1.4667       -0.12809     0             1.4667       0            0             1.4667       0.049263      1.4667       -0            1.4667       -0.12809      1.4667       0             1.4667       0.049263      1.4667       -0            1.4667       -0.12809      1.4667       0             
   1.7333       0.055858     0             1.7333       -0           0             1.7333       -0.13664     0             1.7333       0            0             1.7333       0.055858      1.7333       -0            1.7333       -0.13664      1.7333       0             1.7333       0.055858      1.7333       -0            1.7333       -0.13664      1.7333       0             
   2            0.061819     0             2            -0           0             2            -0.14404     0             2            0            0             2            0.061819      2            -0            2            -0.14404      2            0             2            0.061819      2            -0            2            -0.14404      2            0             
   2.2667       0.0678       0             2.2667       -0           0             2.2667       -0.14916     0             2.2667       0            0             2.2667       0.0678        2.2667       -0            2.2667       -0.14916      2.2667       0             2.2667       0.0678        2.2667       -0            2.2667       -0.14916      2.2667       0             
   2.5333       0.072662     0             2.5333       -0           0             2.5333       -0.15473     0             2.5333       0            0             2.5333       0.072662      2.5333       -0            2.5333       -0.15473      2.5333       0             2.5333       0.072662      2.5333       -0            2.5333       -0.15473      2.5333       0             
   2.8          0.078306     0             2.8          -0           0             2.8          -0.15551     0             2.8          0            0             2.8          0.078306      2.8          -0            2.8          -0.15551      2.8          0             2.8          0.078306      2.8          -0            2.8          -0.15551      2.8          0             
   3.0667       0.083655     0             3.0667       -0           0             3.0667       -0.15522     0             3.0667       0            0             3.0667       0.083655      3.0667       -0            3.0667       -0.15522      3.0667       0             3.0667       0.083655      3.0667       -0            3.0667       -0.15522      3.0667       0             
