# This file is written with the intent of being used to plot the data with 
# Gnuplot.  It contains no information regarding how the plot should be 
# formatted.
# =========================================================================
# Research/ArnoldivsPower -f BigArnoldi.Relaxed74.dat -t 10000000 -p -w 20 -b 75 -i 0 -a 1 -I 10 -x 0.1 -r  seed = 3475048763
# filename = BigArnoldi.Relaxed74.dat, run = true, power = false, Arnoldi = true, storevectors = 0, raw = false, evectors = 2, evalues = 2, residual = false, arnoldimethod = implicit, tol = 2.22045e-16, verbose = 1, seed = 0, width = 20, bins = 75, acycles = 200, incycles = 20, active = 1, inactive = 0, Iterations = 10, numValues = 2, relaxed = 0.1, tracks = 10000000, ignore_rest = false, version = false, help = false, 

#  1            2            3             4            5            6             7            8            9             10           11           12            13           14            15           16            17           18            19           20            21           22            23           24            25           26            27           28            29           30            31           32            33           34           35            36           37           38            39           40            41           42            43           44           45            46           47           48            49           50           
# |-       RAM eigenvector-0-Real      -| |-       RAM eigenvector-0-Imag      -| |-       RAM eigenvector-1-Real      -| |-       RAM eigenvector-1-Imag      -| |-   RAM 0 vEst-0-Real  -| |-   RAM 0 vEst-0-Imag  -| |-   RAM 1 vEst-0-Real  -| |-   RAM 1 vEst-0-Imag  -| |-   RAM 0 mean-0-Real  -| |-   RAM 0 mean-0-Imag  -| |-   RAM 1 mean-0-Real  -| |-   RAM 1 mean-0-Imag  -| |- RAM eValue SD-0-Real -| |- RAM eValue SD-0-Imag -| |-       RAM eigenvalue-0-Real       -| |-       RAM eigenvalue-0-Imag       -| |- RAM eValue SD-1-Real -| |- RAM eValue SD-1-Imag -| |-       RAM eigenvalue-1-Real       -| |-       RAM eigenvalue-1-Imag       -| |-      FOM-Arnoldi     -| 
#  x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      error         x-coord      y-coord      error         x-coord      y-coord       
   0.13333      -0.017749    0             0.13333      0            0             0.13333      0.051388     0             0.13333      -0           0             0.13333      -0.017749     0.13333      0             0.13333      0.051388      0.13333      -0            0.13333      -0.017749     0.13333      0             0.13333      0.051388      0.13333      -0            3.1062E+07   0             3.1062E+07   0             3.1062E+07   0.98567      0             3.1062E+07   -0           0             3.1062E+07   0             3.1062E+07   0             3.1062E+07   0.88941      0             3.1062E+07   -0           0             3.1062E+07   0             
   0.4          -0.024355    0             0.4          0            0             0.4          0.072038     0             0.4          -0           0             0.4          -0.024355     0.4          0             0.4          0.072038      0.4          -0            0.4          -0.024355     0.4          0             0.4          0.072038      0.4          -0            
   0.66667      -0.030915    0             0.66667      0            0             0.66667      0.091213     0             0.66667      -0           0             0.66667      -0.030915     0.66667      0             0.66667      0.091213      0.66667      -0            0.66667      -0.030915     0.66667      0             0.66667      0.091213      0.66667      -0            
   0.93333      -0.036901    0             0.93333      0            0             0.93333      0.10439      0             0.93333      -0           0             0.93333      -0.036901     0.93333      0             0.93333      0.10439       0.93333      -0            0.93333      -0.036901     0.93333      0             0.93333      0.10439       0.93333      -0            
   1.2          -0.043087    0             1.2          0            0             1.2          0.12066      0             1.2          -0           0             1.2          -0.043087     1.2          0             1.2          0.12066       1.2          -0            1.2          -0.043087     1.2          0             1.2          0.12066       1.2          -0            
   1.4667       -0.049441    0             1.4667       0            0             1.4667       0.13282      0             1.4667       -0           0             1.4667       -0.049441     1.4667       0             1.4667       0.13282       1.4667       -0            1.4667       -0.049441     1.4667       0             1.4667       0.13282       1.4667       -0            
   1.7333       -0.055073    0             1.7333       0            0             1.7333       0.14358      0             1.7333       -0           0             1.7333       -0.055073     1.7333       0             1.7333       0.14358       1.7333       -0            1.7333       -0.055073     1.7333       0             1.7333       0.14358       1.7333       -0            
   2            -0.060337    0             2            0            0             2            0.15141      0             2            -0           0             2            -0.060337     2            0             2            0.15141       2            -0            2            -0.060337     2            0             2            0.15141       2            -0            
   2.2667       -0.065989    0             2.2667       0            0             2.2667       0.1588       0             2.2667       -0           0             2.2667       -0.065989     2.2667       0             2.2667       0.1588        2.2667       -0            2.2667       -0.065989     2.2667       0             2.2667       0.1588        2.2667       -0            
   2.5333       -0.072098    0             2.5333       0            0             2.5333       0.16338      0             2.5333       -0           0             2.5333       -0.072098     2.5333       0             2.5333       0.16338       2.5333       -0            2.5333       -0.072098     2.5333       0             2.5333       0.16338       2.5333       -0            
   2.8          -0.076994    0             2.8          0            0             2.8          0.16564      0             2.8          -0           0             2.8          -0.076994     2.8          0             2.8          0.16564       2.8          -0            2.8          -0.076994     2.8          0             2.8          0.16564       2.8          -0            
   3.0667       -0.082336    0             3.0667       0            0             3.0667       0.16615      0             3.0667       -0           0             3.0667       -0.082336     3.0667       0             3.0667       0.16615       3.0667       -0            3.0667       -0.082336     3.0667       0             3.0667       0.16615       3.0667       -0            
